-3.468308150768280029e-01,1.605754941701889038e-01,4.873229190707206726e-02,8.002379536628723145e-02,-2.331264466047286987e-01
-7.551214843988418579e-02,7.257302403450012207e-01,2.207945734262466431e-01,3.473314344882965088e-01,-1.995727270841598511e-01
-4.464785456657409668e-01,1.251168847084045410e+00,-1.822592467069625854e-01,-3.503474891185760498e-01,1.611561863683164120e-03
4.457096569240093231e-03,-1.328317523002624512e+00,5.426156148314476013e-02,2.701414935290813446e-02,3.254831954836845398e-02
9.527029469609260559e-03,1.702656149864196777e+00,-2.130403518676757812e-01,7.668720185756683350e-02,1.481575053185224533e-02
4.184717833995819092e-01,-3.718834519386291504e-01,2.966358363628387451e-01,1.031141802668571472e-01,-3.099091947078704834e-01
2.126260995864868164e-01,4.924593493342399597e-02,6.699473410844802856e-02,-3.565697073936462402e-01,1.843724213540554047e-02
-2.177989110350608826e-02,-1.112624883651733398e+00,3.196331560611724854e-01,6.648572534322738647e-02,-2.244262844324111938e-01
-5.583338811993598938e-02,-2.116147279739379883e+00,1.080036684870719910e-01,-9.390617161989212036e-02,-7.395173422992229462e-03
2.868751529604196548e-03,-4.787944257259368896e-01,3.450083136558532715e-01,-3.314850032329559326e-01,3.133932873606681824e-02
3.093233406543731689e-01,8.740286231040954590e-01,1.742604374885559082e-01,-4.444686174392700195e-01,-5.278152413666248322e-03
7.312234491109848022e-02,9.786484837532043457e-01,6.665675342082977295e-02,-2.271328866481781006e-01,-8.561702817678451538e-02
-3.636805340647697449e-02,2.058082342147827148e+00,-2.396162301301956177e-01,-2.611567676067352295e-01,1.243903562426567078e-01
-1.760585755109786987e-01,1.008771777153015137e+00,-8.202620595693588257e-02,-1.096344068646430969e-01,1.358387470245361328e-01
-2.274328172206878662e-01,-1.406883358955383301e+00,-3.808961808681488037e-01,3.072140812873840332e-01,2.730278074741363525e-01
-1.616834700107574463e-01,-1.630361557006835938e+00,7.080122083425521851e-02,2.848489396274089813e-02,2.188382446765899658e-01
1.565567851066589355e-01,-5.879491567611694336e-01,-2.920227050781250000e-01,2.247675359249114990e-01,1.835940182209014893e-01
2.175000309944152832e-01,6.440800428390502930e-01,-3.179599940776824951e-01,6.198595091700553894e-02,9.415685199201107025e-03
1.404804736375808716e-01,-7.330312132835388184e-01,1.046339981257915497e-02,-1.601184606552124023e-01,2.386265546083450317e-01
2.782797999680042267e-02,-1.723696112632751465e+00,1.882936358451843262e-01,1.243155002593994141e-01,-3.327878117561340332e-01
3.558180928230285645e-01,-4.337701499462127686e-01,-2.499725073575973511e-01,8.764357864856719971e-02,3.140066266059875488e-01
-1.839134395122528076e-01,1.438592791557312012e+00,-1.990939229726791382e-01,1.024523600935935974e-01,7.677710801362991333e-02
-2.161039561033248901e-01,9.710432291030883789e-01,-2.336596697568893433e-01,-2.344740554690361023e-03,7.505543529987335205e-02
2.541675046086311340e-02,7.115450501441955566e-01,-8.175055682659149170e-02,-1.602988690137863159e-01,-1.269087642431259155e-01
3.744942247867584229e-01,1.305751562118530273e+00,-2.713450789451599121e-01,2.145064622163772583e-01,-1.311281044036149979e-02
4.039613064378499985e-03,-1.922396659851074219e+00,9.815762192010879517e-02,-2.007571607828140259e-02,-7.137408107519149780e-02
-4.773059394210577011e-03,-9.802096486091613770e-01,-3.925186581909656525e-03,5.122792720794677734e-01,-1.537883877754211426e-01
-3.299529552459716797e-01,-1.072148561477661133e+00,-6.529306061565876007e-03,-1.376379132270812988e-01,-9.832035005092620850e-02
8.097578585147857666e-02,1.685167431831359863e+00,-1.209981068968772888e-01,1.829934120178222656e-01,1.380200684070587158e-01
3.149060606956481934e-01,-1.380161643028259277e+00,-1.754622012376785278e-01,3.041988909244537354e-01,1.298603564500808716e-01
3.838621824979782104e-02,9.842413663864135742e-01,2.007373869419097900e-01,-3.428058028221130371e-01,-2.781074121594429016e-02
2.888234555721282959e-01,-6.330128312110900879e-01,-1.780259162187576294e-01,-3.138140588998794556e-02,3.996727243065834045e-02
-1.517946422100067139e-01,-1.251658201217651367e+00,-4.808538258075714111e-01,-9.393531829118728638e-02,-1.320052593946456909e-01
-1.568995863199234009e-01,-1.226579189300537109e+00,4.065268039703369141e-01,1.599946320056915283e-01,2.328092008829116821e-01
8.240421302616596222e-03,-1.270429134368896484e+00,7.801611721515655518e-02,3.685296773910522461e-01,2.903779447078704834e-01
1.355424290522933006e-03,-6.187806725502014160e-01,-1.805515587329864502e-01,4.964410960674285889e-01,2.342328429222106934e-01
-9.218281507492065430e-02,1.079517602920532227e+00,-1.445245891809463501e-01,-3.199403882026672363e-01,-2.711421251296997070e-01
3.689824640750885010e-01,9.991592168807983398e-01,-7.394471019506454468e-02,-3.689086735248565674e-01,-2.707251906394958496e-01
-2.067080326378345490e-02,8.869116902351379395e-01,3.863591551780700684e-01,2.725742571055889130e-02,-7.949169725179672241e-02
-2.411497831344604492e-01,1.155811548233032227e+00,1.564491242170333862e-01,-2.474224865436553955e-01,-6.934683024883270264e-02
3.112758994102478027e-01,-1.302731871604919434e+00,1.461845040321350098e-01,2.622021138668060303e-01,-2.005536854267120361e-01
9.956364333629608154e-02,1.813736677169799805e+00,4.668776094913482666e-01,1.745720505714416504e-01,-1.124186962842941284e-01
-4.321886897087097168e-01,-7.416290640830993652e-01,-1.352481395006179810e-01,8.236093819141387939e-02,1.069969907402992249e-01
7.028303295373916626e-02,-1.193590879440307617e+00,-1.233294382691383362e-01,-3.741095066070556641e-01,2.893752790987491608e-02
2.926462590694427490e-01,-1.057238459587097168e+00,3.928301110863685608e-02,-1.895108222961425781e-01,-1.067707389593124390e-01
-1.031740605831146240e-01,1.034625649452209473e+00,-1.140752881765365601e-01,-3.092109411954879761e-02,9.235186129808425903e-02
-2.029903084039688110e-01,-6.313406825065612793e-01,2.069350779056549072e-01,2.180091887712478638e-01,-7.723601069301366806e-03
1.414467096328735352e-01,1.456709027290344238e+00,4.123275578022003174e-01,2.560087144374847412e-01,2.954946458339691162e-01
-3.126343786716461182e-01,-1.020241737365722656e+00,-2.023268193006515503e-01,-2.078676372766494751e-01,5.916548147797584534e-02
1.183632481843233109e-02,1.274130582809448242e+00,2.446546405553817749e-01,-4.516271948814392090e-01,3.857714831829071045e-01
6.229212135076522827e-02,9.576141834259033203e-01,-3.052713274955749512e-01,9.277640283107757568e-02,-4.259236529469490051e-02
-9.989932179450988770e-02,7.877845764160156250e-01,1.270178258419036865e-01,-3.160455822944641113e-01,-7.131160795688629150e-02
2.610546350479125977e-01,9.003154039382934570e-01,-2.340078800916671753e-01,3.053261525928974152e-02,1.238736957311630249e-01
-2.552117407321929932e-01,1.132571339607238770e+00,2.894258201122283936e-01,2.605302929878234863e-01,1.016175523400306702e-01
-1.378106921911239624e-01,-7.050379514694213867e-01,-5.198507383465766907e-02,-4.022260755300521851e-02,-2.136481702327728271e-01
-1.803146153688430786e-01,5.942776203155517578e-01,4.750419259071350098e-01,-2.035408467054367065e-01,-5.018037930130958557e-02
2.122784852981567383e-01,6.588990092277526855e-01,2.603029087185859680e-02,3.918913006782531738e-02,-2.543923556804656982e-01
1.071232631802558899e-01,1.392702341079711914e+00,-2.929516136646270752e-01,-2.252160757780075073e-01,-9.631664305925369263e-02
6.399445980787277222e-02,1.257032275199890137e+00,-4.617629945278167725e-01,-2.224359214305877686e-01,1.473822258412837982e-02
1.690171808004379272e-01,1.339981794357299805e+00,6.042969971895217896e-02,2.592754364013671875e-01,3.298538625240325928e-01
2.062909305095672607e-01,-5.625527501106262207e-01,2.525860965251922607e-01,9.076076745986938477e-02,-1.737378537654876709e-01
-2.764060795307159424e-01,1.791494727134704590e+00,-3.069818019866943359e-01,-1.477234959602355957e-01,5.936297774314880371e-02
-2.734627723693847656e-01,-1.625631690025329590e+00,1.755485236644744873e-01,-1.223579719662666321e-01,-3.172501027584075928e-01
2.388069927692413330e-01,-4.928297698497772217e-01,-3.615940213203430176e-01,-5.198315978050231934e-01,-2.060533016920089722e-01
